CNPJ,ESTABELECIMENTO
8796076000691,Restaurante
8796366000120,Restaurante
8796366000201,Restaurante
8796366000392,Restaurante
8796366000473,Restaurante
8796366000554,Restaurante
8796366000635,Restaurante
8796366000716,Restaurante
8796366000805,Restaurante
8798315000138,Similar
8799166000121,Restaurante
8800659000134,Restaurante
8801776000112,Restaurante
8805802000180,Restaurante
8806279000107,Restaurante
8809354000193,Restaurante
8809887000175,Restaurante
8809887000256,Restaurante
8810805000102,Restaurante
8811428000126,Restaurante
8811678000166,Restaurante
8814027000120,Restaurante
8825335000150,Similar
8830557000161,Bar
8834714000107,Restaurante
8835954000126,Restaurante
8836599000100,Restaurante
8837078000177,Restaurante
8844487000109,Restaurante
8844919000173,Restaurante
8850670000109,Restaurante
8858424000101,Restaurante
8860219000172,Restaurante
8861670000104,Restaurante
8862514000168,Restaurante
8864770000194,Restaurante
8872819000150,Similar
8873105000167,Restaurante
8873826000177,Restaurante
8875424000101,Restaurante
8881090000260,Restaurante
8882308000110,Similar
8882405000102,Restaurante
8882405000293,Restaurante
8882405000374,Restaurante
8882405000455,Restaurante
8882405000536,Restaurante
8882405000617,Restaurante
8882405001001,Restaurante
8882405001184,Restaurante
8882696000139,Restaurante
8885061000195,Restaurante
8885407000155,Restaurante
8886737000165,Restaurante
8888616000152,Cafeteria
8889447000175,Similar
8892783000177,Restaurante
8894705000101,Restaurante
8895384000674,Bar
8896670000140,Similar
8896687000105,Restaurante
8898559000192,Restaurante
8902225000145,Restaurante
8902603000190,Restaurante
8902615000115,Restaurante
8903038000186,Restaurante
8903797000149,Restaurante
8906291000193,Cafeteria
8910976000103,Restaurante
8913277000117,Restaurante
8915606000169,Restaurante
8920206000141,Restaurante
8921097000187,Restaurante
8921097000268,Restaurante
8923128000139,Restaurante
8926544000190,Cafeteria
8929508000180,Restaurante
8929802000192,Restaurante
8932799000166,Restaurante
8940237000164,Restaurante
8943347000180,Restaurante
8945199000132,Similar
8946224000283,Cafeteria
8946754000140,Restaurante
8949510000111,Restaurante
8949628000140,Restaurante
8950019000100,Similar
8950019000372,Similar
8950019000453,Similar
8952305000105,Restaurante
8955011000137,Restaurante
8955698000100,Restaurante
8956318000152,Restaurante
8956867000127,Restaurante
8956924000178,Restaurante
8958025000104,Restaurante
8959698000189,Restaurante
8963154000190,Restaurante
8966976000125,Restaurante
8967872000135,Restaurante
8968443000182,Restaurante
8970222000149,Restaurante
8971586000143,Restaurante
8971736000119,Restaurante
8982776000166,Restaurante
8984001000120,Similar
8985565000187,Restaurante
8987575000151,Restaurante
8988601000166,Restaurante
8989190000123,Restaurante
8990371000170,Cafeteria
8991752000173,Bar
8995416000107,Restaurante
8998109000171,Restaurante
8999083000186,Restaurante
9001366000150,Restaurante
9002209000169,Restaurante
9002790000119,Restaurante
9005784000115,Restaurante
9006470000137,Restaurante
9008451000140,Restaurante
9011996000105,Restaurante
9012023000190,Restaurante
9012801000141,Restaurante
9013061000168,Restaurante
9013752000161,Restaurante
9016388000193,Restaurante
9018240000198,Restaurante
9019347000150,Restaurante
9021245001141,Bar
9022407000194,Restaurante
9022598000194,Restaurante
9024465000157,Similar
9024465000238,Similar
9024465000319,Similar
9024465000408,Similar
9024465000580,Similar
9024465000661,Similar
9024465000742,Similar
9028904000108,Cafeteria
9031593000128,Bar
9031776000143,Restaurante
9031950000158,Restaurante
9041621000198,Restaurante
9047071000114,Restaurante
9049471000169,Restaurante
9050100000105,Restaurante
9051402000190,Restaurante
9051413000170,Restaurante
9051698000149,Restaurante
9054158000119,Restaurante
9055007000185,Restaurante
9056245000105,Cafeteria
9057162000130,Cafeteria
9057212000180,Restaurante
9060909000100,Similar
9060964000280,Restaurante
9060964000361,Restaurante
9060964000604,Restaurante
9060964000876,Restaurante
9060964000957,Restaurante
9060964001171,Restaurante
9060964001252,Restaurante
9060964001414,Restaurante
9060964001503,Restaurante
9060964001686,Restaurante
9060964001767,Restaurante
9060964001848,Restaurante
9060964004510,Restaurante
9060964004600,Restaurante
9060964004782,Restaurante
9060964005088,Restaurante
9060964005320,Restaurante
9060964005916,Restaurante
9060964006130,Restaurante
9060964006483,Restaurante
9060964006564,Restaurante
9060964006726,Restaurante
9060964006807,Restaurante
9060964006998,Restaurante
9060964007102,Restaurante
9060964007455,Restaurante
9060964007536,Restaurante
9060964007617,Restaurante
9060964007706,Restaurante
9060964007889,Restaurante
9060964008508,Restaurante
9060964008770,Restaurante
9060964008850,Restaurante
9060964009075,Restaurante
9060964009237,Restaurante
9060964009318,Restaurante
9060964010162,Restaurante
9060964010243,Restaurante
9060964010324,Restaurante
9060964010405,Restaurante
9060964010596,Restaurante
9060964010677,Restaurante
9060964010758,Restaurante
9060964010839,Restaurante
9060964010910,Restaurante
9060964011053,Restaurante
9060964011134,Restaurante
9060964011215,Restaurante
9060964011304,Restaurante
9060964011487,Restaurante
9060964011568,Restaurante
9060964011649,Restaurante
9060964011720,Restaurante
9060964011800,Restaurante
9060964012025,Restaurante
9060964012106,Restaurante
9060964012378,Restaurante
9060964012459,Restaurante
9060964012530,Restaurante
9060964012610,Restaurante
9060964012700,Restaurante
9060964012882,Restaurante
9060964013005,Restaurante
9060964013188,Restaurante
9060964013269,Restaurante
9060964013420,Restaurante
9060964013501,Restaurante
9060964013692,Restaurante
9060964013854,Restaurante
9060964013935,Restaurante
9060964014079,Restaurante
9060964014230,Restaurante
9060964014400,Restaurante
9060964015121,Restaurante
9060964015202,Restaurante
9060964015393,Restaurante
9060964015474,Restaurante
9060964015636,Restaurante
9060964015806,Restaurante
9060964016101,Restaurante
9060964016365,Restaurante
9060964016446,Restaurante
9060964016527,Restaurante
9060964016608,Restaurante
9060964016799,Restaurante
9060964016870,Restaurante
9060964016950,Restaurante
9060964017094,Restaurante
9060964017175,Restaurante
9060964017256,Restaurante
9060964017337,Restaurante
9060964017418,Restaurante
9060964017507,Restaurante
9060964017680,Restaurante
9060964017760,Restaurante
9060964017841,Restaurante
9060964017922,Restaurante
9060964018066,Restaurante
9060964018147,Restaurante
9060964018228,Restaurante
9060964018309,Restaurante
9060964018490,Restaurante
9060964018570,Restaurante
9060964018651,Restaurante
9060964018732,Restaurante
9060964018813,Restaurante
9060964018902,Restaurante
9060964019038,Restaurante
9060964019119,Restaurante
9060964019208,Restaurante
9060964019380,Restaurante
9060964019461,Restaurante
9060964019542,Restaurante
9060964019623,Restaurante
9060964019704,Restaurante
9060964019895,Restaurante
9060964019976,Restaurante
9060964020044,Restaurante
9060964020125,Restaurante
9060964020206,Restaurante
9060964020397,Restaurante
9060964020478,Restaurante
9060964020559,Restaurante
9060964020630,Restaurante
9060964020710,Restaurante
9060964020800,Restaurante
9060964020982,Restaurante
9060964021016,Restaurante
9060964021105,Restaurante
9060964021288,Restaurante
9060964021369,Restaurante
9060964021440,Restaurante
9060964021520,Restaurante
9060964021601,Restaurante
9060964021792,Restaurante
9060964021873,Restaurante
9060964021954,Restaurante
9060964022098,Restaurante
9060964022179,Restaurante
9060964022250,Restaurante
9060964022330,Restaurante
9060964022411,Restaurante
9060964022500,Restaurante
9060964022683,Restaurante
9060964022764,Restaurante
9060964022845,Restaurante
9060964022926,Restaurante
9060964023060,Restaurante
9060964023140,Restaurante
9060964023221,Restaurante
9060964023302,Restaurante
9060964023493,Restaurante
9060964023574,Restaurante
9060964023906,Restaurante
9060964024031,Restaurante
9060964024112,Restaurante
9060964024465,Restaurante
9060964024627,Restaurante
9060964024708,Restaurante
9060964024899,Restaurante
9060964024970,Restaurante
9060964025003,Restaurante
9060964025194,Restaurante
9060964025518,Restaurante
9060964025607,Restaurante
9060964025780,Restaurante
9060964025860,Restaurante
9060964025941,Restaurante
9060964026085,Restaurante
9060964026166,Restaurante
9060964026247,Restaurante
9060964026328,Restaurante
9060964026409,Restaurante
9060964026590,Restaurante
9060964026670,Restaurante
9060964026751,Restaurante
9060964026832,Restaurante
9060964026913,Restaurante
9060964027057,Restaurante
9060964027138,Restaurante
9060964027219,Restaurante
9060964027308,Restaurante
9060964027480,Restaurante
9060964027561,Restaurante
9060964027642,Restaurante
9060964027723,Restaurante
9060964027804,Restaurante
9060964027995,Restaurante
9060964028029,Restaurante
9060964028290,Restaurante
9060964028371,Restaurante
9061248000137,Similar
9063586000108,Restaurante
9063586000299,Restaurante
9063586000370,Restaurante
9063586000450,Restaurante
9067759000166,Restaurante
9068653000187,Restaurante
9069366000191,Restaurante
9069594000161,Similar
9071873000160,Restaurante
9072159000196,Restaurante
9073676000180,Restaurante
9078763000120,Restaurante
9081361000184,Restaurante
9081974000111,Restaurante
9082160000100,Restaurante
9082874000100,Cafeteria
9083762000173,Restaurante
9083879000157,Restaurante
9084313000140,Restaurante
9084839000120,Restaurante
9087395000186,Restaurante
9088425000179,Cafeteria
9091706000180,Restaurante
9091872000187,Restaurante
9092532000170,Restaurante
9103001000136,Restaurante
9104517000103,Restaurante
9108339000180,Restaurante
9108353000184,Bar
9108528000153,Cafeteria
9109567003190,Restaurante
9109965000191,Restaurante
9113115000167,Restaurante
9113389000156,Restaurante
9121564000157,Restaurante
9122137000193,Restaurante
9122473000136,Restaurante
9124803000122,Restaurante
9125614000174,Restaurante
9125614000255,Restaurante
9127872000190,Restaurante
9127892000160,Restaurante
9130239000150,Bar
9131260000170,Restaurante
9133817000102,Restaurante
9135585000121,Restaurante
9139198000163,Restaurante
9139859000150,Similar
9144963000133,Restaurante
9147468000188,Restaurante
9150613000180,Similar
9150753000158,Similar
9155010000170,Restaurante
9157261000194,Restaurante
9158325000171,Restaurante
9158776000109,Restaurante
9159524000102,Restaurante
9160634000186,Cafeteria
9167817000123,Similar
9167817000204,Restaurante
9167817000395,Restaurante
9167882000159,Restaurante
9168251000154,Restaurante
9168586000172,Restaurante
9169452000176,Similar
9169732000184,Restaurante
9170972000107,Restaurante
9172212000120,Restaurante
9172822000124,Restaurante
9173008000124,Restaurante
9173372000194,Similar
9178346000159,Restaurante
9184642000162,Restaurante
9186089000105,Restaurante
9187362000108,Restaurante
9188396000117,Restaurante
9188784000106,Restaurante
9190138000175,Cafeteria
9191005000113,Restaurante
9191215000101,Restaurante
9192668000152,Restaurante
9193519000108,Cafeteria
9193882000123,Restaurante
9193893000103,Bar
9199163000110,Restaurante
9199924000133,Restaurante
9199924000214,Restaurante
9202316000130,Restaurante
9205240000105,Restaurante
9211951000184,Restaurante
9212590000190,Restaurante
9215267000170,Restaurante
9215387000178,Cafeteria
9218149000116,Restaurante
9218458000196,Restaurante
9219317000198,Restaurante
9220493000140,Restaurante
9221186000183,Similar
9221407000113,Restaurante
9222181000175,Restaurante
9222507000164,Restaurante
9227128000167,Restaurante
9228913000134,Similar
9238793000156,Restaurante
9239242000107,Restaurante
9240012000168,Restaurante
9241477000133,Restaurante
9246039000168,Similar
9247614000147,Restaurante
9247614000490,Restaurante
9247614000651,Bar
9247614000732,Restaurante
9249182000103,Restaurante
9252556000140,Restaurante
9253376000182,Restaurante
9256342000141,Restaurante
9259067000209,Restaurante
9262187000176,Restaurante
9263812000102,Similar
9264311000132,Similar
9265429000185,Restaurante
9266957000159,Restaurante
9267802000137,Restaurante
9267885000164,Restaurante
9268438000120,Restaurante
9272647000147,Cafeteria
9273755000134,Similar
9275764000164,Restaurante
9276614000175,Restaurante
9276834000107,Restaurante
9277790000121,Restaurante
9281795000128,Restaurante
9282489000106,Restaurante
9282758000134,Restaurante
9283055000120,Restaurante
9283157000146,Restaurante
9284719000176,Restaurante
9287047000152,Restaurante
9287159000103,Restaurante
9288486000180,Restaurante
9290700000213,Restaurante
9293685000186,Restaurante
9294774000147,Restaurante
9295181000103,Restaurante
9297902000106,Restaurante
9298074000120,Restaurante
9302834000126,Restaurante
9305162000102,Restaurante
9308025000121,Restaurante
9310130000103,Bar
9310506000333,Restaurante
9312941000135,Restaurante
9314275000174,Restaurante
9316525000105,Similar
9317193000183,Similar
9319622000151,Restaurante
9320686000172,Restaurante
9320832000160,Restaurante
9321249000173,Restaurante
9323373000178,Restaurante
9323803000151,Cafeteria
9323803000232,Cafeteria
9323803000313,Similar
9323955000154,Restaurante
9328571000124,Restaurante
9333066000178,Cafeteria
9333066000259,Restaurante
9334407000200,Similar
9334581000172,Restaurante
9337743000126,Similar
9338501000157,Restaurante
9338636000112,Restaurante
9343275000100,Restaurante
9348065000105,Restaurante
9350129000102,Restaurante
9350129000285,Restaurante
9350733000120,Restaurante
9351251000195,Similar
9352161000119,Similar
9352161000208,Similar
9352161000542,Similar
9352707000131,Restaurante
9354764000150,Restaurante
9354764000230,Restaurante
9354764000311,Restaurante
9361947000100,Restaurante
9366587000121,Restaurante
9367604000226,Bar
9369980000179,Restaurante
9373675000150,Restaurante
9375063000105,Restaurante
9375884000133,Restaurante
9377289000137,Cafeteria
9377324000118,Restaurante
9379671000180,Restaurante
9381903000134,Restaurante
9381926000149,Restaurante
9381926000220,Restaurante
9382301000100,Restaurante
9382793000125,Restaurante
9384550000126,Restaurante
9385658000133,Restaurante
9386045000110,Restaurante
9389280000146,Cafeteria
9389430000111,Restaurante
9394584000100,Restaurante
9394830000115,Bar
9397130000184,Similar
9397614000123,Restaurante
9397625000103,Restaurante
9398224000178,Restaurante
9399633000199,Restaurante
9399888000151,Restaurante
9400351000164,Similar
9400689000116,Restaurante
9402651000182,Restaurante
9407721000195,Restaurante
9407721000357,Restaurante
9407721000438,Similar
9407721000519,Restaurante
9407721000608,Restaurante
9414504000122,Restaurante
9416632000105,Restaurante
9422273000107,Similar
9430021000111,Cafeteria
9434921000137,Cafeteria
9436311000172,Restaurante
9436358000136,Restaurante
9438123000183,Restaurante
9442461000199,Restaurante
9444425000164,Bar
9447557000140,Restaurante
9448700000118,Restaurante
9448947000134,Restaurante
9449222000160,Cafeteria
9449225000102,Restaurante
9452875000107,Restaurante
9453047000185,Cafeteria
9453858000186,Similar
9455229000195,Restaurante
9455737000173,Restaurante
9455993000160,Restaurante
9456033000115,Restaurante
9456178000116,Restaurante
9456550000194,Restaurante
9456704000148,Restaurante
9456714000183,Restaurante
9457463000151,Similar
9461639000149,Restaurante
